sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
EVPK#9:3	the crust was imazingly cooked well and pizza was fully loaded : ) : ) : )	pizza	food style_options	positive	food style_options positive	yes	8	9
EVPK#9:3	the crust was imazingly cooked well and pizza was fully loaded : ) : ) : )	pizza	food style_options	neutral	food style_options neutral	no	0	0
EVPK#9:4	you know what i mean all the positives things happening there made mw write this review .	NULL	restaurant general	negative	restaurant general negative	no	0	0
EVPK#9:4	you know what i mean all the positives things happening there made mw write this review .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
EVPK#9:4	you know what i mean all the positives things happening there made mw write this review .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
CLF#4:0	Single Worst Restaurant in Manhattan	Restaurant	restaurant general	negative	restaurant general negative	yes	3	4
CLF#4:0	Single Worst Restaurant in Manhattan	Restaurant	restaurant general	positive	restaurant general positive	no	0	0
CLF#4:0	Single Worst Restaurant in Manhattan	Restaurant	restaurant general	neutral	restaurant general neutral	no	0	0
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	decor	ambience general	negative	ambience general negative	no	0	0
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	decor	ambience general	positive	ambience general positive	yes	11	12
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	decor	ambience general	neutral	ambience general neutral	no	0	0
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	pita	food quality	negative	food quality negative	no	0	0
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	pita	food quality	positive	food quality positive	yes	14	15
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	pita	food quality	neutral	food quality neutral	no	0	0
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	hummus	food quality	negative	food quality negative	no	0	0
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	hummus	food quality	positive	food quality positive	yes	16	17
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	hummus	food quality	neutral	food quality neutral	no	0	0
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	grilled octopus	food quality	negative	food quality negative	no	0	0
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	grilled octopus	food quality	positive	food quality positive	yes	19	21
CLF#4:1	I 'll being with a couple of positives : cool decor , good pita and hummus , and grilled octopus that was actually pretty tasty .	grilled octopus	food quality	neutral	food quality neutral	no	0	0
CLF#4:3	If I could give 0 stars I would do so for this place .	place	restaurant general	negative	restaurant general negative	yes	13	14
CLF#4:3	If I could give 0 stars I would do so for this place .	place	restaurant general	positive	restaurant general positive	no	0	0
CLF#4:3	If I could give 0 stars I would do so for this place .	place	restaurant general	neutral	restaurant general neutral	no	0	0
CLF#4:5	The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews .	NULL	restaurant miscellaneous	negative	restaurant miscellaneous negative	yes	0	0
CLF#4:5	The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews .	NULL	restaurant miscellaneous	positive	restaurant miscellaneous positive	no	0	0
CLF#4:5	The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews .	NULL	restaurant miscellaneous	neutral	restaurant miscellaneous neutral	no	0	0
CLF#4:6	Well . . .they can run but they can 't hide .	NULL	restaurant general	negative	restaurant general negative	yes	0	0
CLF#4:6	Well . . .they can run but they can 't hide .	NULL	restaurant general	positive	restaurant general positive	no	0	0
CLF#4:6	Well . . .they can run but they can 't hide .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
CLF#4:10	This place . . .god where do i begin .	place	restaurant general	negative	restaurant general negative	yes	2	3
CLF#4:10	This place . . .god where do i begin .	place	restaurant general	positive	restaurant general positive	no	0	0
CLF#4:10	This place . . .god where do i begin .	place	restaurant general	neutral	restaurant general neutral	no	0	0
CLF#4:11	It is quite a spectacular scene i 'll give them that .	scene	ambience general	negative	ambience general negative	no	0	0
CLF#4:11	It is quite a spectacular scene i 'll give them that .	scene	ambience general	positive	ambience general positive	yes	6	7
CLF#4:11	It is quite a spectacular scene i 'll give them that .	scene	ambience general	neutral	ambience general neutral	no	0	0
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	decor	ambience general	negative	ambience general negative	no	0	0
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	decor	ambience general	positive	ambience general positive	no	0	0
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	decor	ambience general	neutral	ambience general neutral	yes	2	3
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	eggplant	food quality	negative	food quality negative	yes	23	24
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	eggplant	food quality	positive	food quality positive	no	0	0
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	eggplant	food quality	neutral	food quality neutral	no	0	0
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	eggplant	food prices	negative	food prices negative	yes	23	24
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	eggplant	food prices	positive	food prices positive	no	0	0
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	eggplant	food prices	neutral	food prices neutral	no	0	0
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	NULL	service general	negative	service general negative	yes	0	0
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	NULL	service general	positive	service general positive	no	0	0
CLF#4:12	The decor however seems to be the distraction so you won 't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME ! ! ! !	NULL	service general	neutral	service general neutral	no	0	0
CLF#4:13	How this place survives the competitive west village market in this economy , or any other for that matter , is beyond me .	place	restaurant general	negative	restaurant general negative	yes	3	4
CLF#4:13	How this place survives the competitive west village market in this economy , or any other for that matter , is beyond me .	place	restaurant general	positive	restaurant general positive	no	0	0
CLF#4:13	How this place survives the competitive west village market in this economy , or any other for that matter , is beyond me .	place	restaurant general	neutral	restaurant general neutral	no	0	0
BHD#4:0	Great Hot Dogs !	Hot Dogs	food quality	negative	food quality negative	no	0	0
BHD#4:0	Great Hot Dogs !	Hot Dogs	food quality	positive	food quality positive	yes	2	4
BHD#4:0	Great Hot Dogs !	Hot Dogs	food quality	neutral	food quality neutral	no	0	0
BHD#4:2	Though it 's been crowded most times I 've gone here , Bark always delivers on their food .	food	food quality	negative	food quality negative	no	0	0
BHD#4:2	Though it 's been crowded most times I 've gone here , Bark always delivers on their food .	food	food quality	positive	food quality positive	yes	18	19
BHD#4:2	Though it 's been crowded most times I 've gone here , Bark always delivers on their food .	food	food quality	neutral	food quality neutral	no	0	0
BHD#4:2	Though it 's been crowded most times I 've gone here , Bark always delivers on their food .	Bark	restaurant miscellaneous	negative	restaurant miscellaneous negative	no	0	0
BHD#4:2	Though it 's been crowded most times I 've gone here , Bark always delivers on their food .	Bark	restaurant miscellaneous	positive	restaurant miscellaneous positive	no	0	0
BHD#4:2	Though it 's been crowded most times I 've gone here , Bark always delivers on their food .	Bark	restaurant miscellaneous	neutral	restaurant miscellaneous neutral	yes	13	14
BHD#4:3	The hot dogs are top notch , and they 're Slamwich is amazing !	hot dogs	food quality	negative	food quality negative	no	0	0
BHD#4:3	The hot dogs are top notch , and they 're Slamwich is amazing !	hot dogs	food quality	positive	food quality positive	yes	2	4
BHD#4:3	The hot dogs are top notch , and they 're Slamwich is amazing !	hot dogs	food quality	neutral	food quality neutral	no	0	0
BHD#4:3	The hot dogs are top notch , and they 're Slamwich is amazing !	Slamwich	food quality	negative	food quality negative	no	0	0
BHD#4:3	The hot dogs are top notch , and they 're Slamwich is amazing !	Slamwich	food quality	positive	food quality positive	yes	11	12
BHD#4:3	The hot dogs are top notch , and they 're Slamwich is amazing !	Slamwich	food quality	neutral	food quality neutral	no	0	0
BHD#4:4	Going to Bark is always worth the train ride , and will make your tongue and belly very happy !	Bark	restaurant general	negative	restaurant general negative	no	0	0
BHD#4:4	Going to Bark is always worth the train ride , and will make your tongue and belly very happy !	Bark	restaurant general	positive	restaurant general positive	yes	3	4
BHD#4:4	Going to Bark is always worth the train ride , and will make your tongue and belly very happy !	Bark	restaurant general	neutral	restaurant general neutral	no	0	0
BHD#4:4	Going to Bark is always worth the train ride , and will make your tongue and belly very happy !	NULL	food quality	negative	food quality negative	no	0	0
BHD#4:4	Going to Bark is always worth the train ride , and will make your tongue and belly very happy !	NULL	food quality	positive	food quality positive	yes	0	0
BHD#4:4	Going to Bark is always worth the train ride , and will make your tongue and belly very happy !	NULL	food quality	neutral	food quality neutral	no	0	0
BHD#4:5	Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu .	menu	food prices	negative	food prices negative	yes	23	24
BHD#4:5	Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu .	menu	food prices	positive	food prices positive	no	0	0
BHD#4:5	Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu .	menu	food prices	neutral	food prices neutral	no	0	0
BHD#4:6	But nonetheless--great spot , great food .	spot	restaurant general	negative	restaurant general negative	no	0	0
BHD#4:6	But nonetheless--great spot , great food .	spot	restaurant general	positive	restaurant general positive	yes	3	4
BHD#4:6	But nonetheless--great spot , great food .	spot	restaurant general	neutral	restaurant general neutral	no	0	0
BHD#4:6	But nonetheless--great spot , great food .	food	food quality	negative	food quality negative	no	0	0
BHD#4:6	But nonetheless--great spot , great food .	food	food quality	positive	food quality positive	yes	6	7
BHD#4:6	But nonetheless--great spot , great food .	food	food quality	neutral	food quality neutral	no	0	0
BFC#7:0	Fabulous food - if the front of house staff don 't put you off – 	food	food quality	negative	food quality negative	no	0	0
BFC#7:0	Fabulous food - if the front of house staff don 't put you off – 	food	food quality	positive	food quality positive	yes	2	3
BFC#7:0	Fabulous food - if the front of house staff don 't put you off – 	food	food quality	neutral	food quality neutral	no	0	0
BFC#7:0	Fabulous food - if the front of house staff don 't put you off – 	front of house staff	service general	negative	service general negative	yes	6	10
BFC#7:0	Fabulous food - if the front of house staff don 't put you off – 	front of house staff	service general	positive	service general positive	no	0	0
BFC#7:0	Fabulous food - if the front of house staff don 't put you off – 	front of house staff	service general	neutral	service general neutral	no	0	0
BFC#7:2	It 's a little out of our price range for dining there except on special occasions , but we 've eaten there 6 times in the last 2 years . 	NULL	restaurant prices	negative	restaurant prices negative	yes	0	0
BFC#7:2	It 's a little out of our price range for dining there except on special occasions , but we 've eaten there 6 times in the last 2 years . 	NULL	restaurant prices	positive	restaurant prices positive	no	0	0
BFC#7:2	It 's a little out of our price range for dining there except on special occasions , but we 've eaten there 6 times in the last 2 years . 	NULL	restaurant prices	neutral	restaurant prices neutral	no	0	0
BFC#7:3	Each time we 've been , the front of house staff  (not the waiters - they 're fantastic - but the people who greet and seat you ) has been so hideous to us that were it not for the exceptional fish dishes I would never return . 	waiters	service general	negative	service general negative	no	0	0
BFC#7:3	Each time we 've been , the front of house staff  (not the waiters - they 're fantastic - but the people who greet and seat you ) has been so hideous to us that were it not for the exceptional fish dishes I would never return . 	waiters	service general	positive	service general positive	yes	15	16
BFC#7:3	Each time we 've been , the front of house staff  (not the waiters - they 're fantastic - but the people who greet and seat you ) has been so hideous to us that were it not for the exceptional fish dishes I would never return . 	waiters	service general	neutral	service general neutral	no	0	0
BFC#7:3	Each time we 've been , the front of house staff  (not the waiters - they 're fantastic - but the people who greet and seat you ) has been so hideous to us that were it not for the exceptional fish dishes I would never return . 	front of house staff	service general	negative	service general negative	yes	8	12
BFC#7:3	Each time we 've been , the front of house staff  (not the waiters - they 're fantastic - but the people who greet and seat you ) has been so hideous to us that were it not for the exceptional fish dishes I would never return . 	front of house staff	service general	positive	service general positive	no	0	0
BFC#7:3	Each time we 've been , the front of house staff  (not the waiters - they 're fantastic - but the people who greet and seat you ) has been so hideous to us that were it not for the exceptional fish dishes I would never return . 	front of house staff	service general	neutral	service general neutral	no	0	0
BFC#7:3	Each time we 've been , the front of house staff  (not the waiters - they 're fantastic - but the people who greet and seat you ) has been so hideous to us that were it not for the exceptional fish dishes I would never return . 	fish dishes	food quality	negative	food quality negative	no	0	0
BFC#7:3	Each time we 've been , the front of house staff  (not the waiters - they 're fantastic - but the people who greet and seat you ) has been so hideous to us that were it not for the exceptional fish dishes I would never return . 	fish dishes	food quality	positive	food quality positive	yes	43	45
BFC#7:3	Each time we 've been , the front of house staff  (not the waiters - they 're fantastic - but the people who greet and seat you ) has been so hideous to us that were it not for the exceptional fish dishes I would never return . 	fish dishes	food quality	neutral	food quality neutral	no	0	0
BFC#7:4	As BFC doesn 't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated , which can be over an hour later !	BFC	restaurant miscellaneous	negative	restaurant miscellaneous negative	yes	2	3
BFC#7:4	As BFC doesn 't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated , which can be over an hour later !	BFC	restaurant miscellaneous	positive	restaurant miscellaneous positive	no	0	0
BFC#7:4	As BFC doesn 't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated , which can be over an hour later !	BFC	restaurant miscellaneous	neutral	restaurant miscellaneous neutral	no	0	0
BFC#7:4	As BFC doesn 't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated , which can be over an hour later !	front of house staff	service general	negative	service general negative	yes	22	26
BFC#7:4	As BFC doesn 't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated , which can be over an hour later !	front of house staff	service general	positive	service general positive	no	0	0
BFC#7:4	As BFC doesn 't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated , which can be over an hour later !	front of house staff	service general	neutral	service general neutral	no	0	0
BFC#7:4	As BFC doesn 't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated , which can be over an hour later !	NULL	service general	negative	service general negative	yes	0	0
BFC#7:4	As BFC doesn 't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated , which can be over an hour later !	NULL	service general	positive	service general positive	no	0	0
BFC#7:4	As BFC doesn 't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated , which can be over an hour later !	NULL	service general	neutral	service general neutral	no	0	0
BFC#7:5	The frizzy retro girl  (with winged / Dame Edna glasses ) will yell at you if you try to order a drink . 	girl	service general	negative	service general negative	yes	4	5
BFC#7:5	The frizzy retro girl  (with winged / Dame Edna glasses ) will yell at you if you try to order a drink . 	girl	service general	positive	service general positive	no	0	0
BFC#7:5	The frizzy retro girl  (with winged / Dame Edna glasses ) will yell at you if you try to order a drink . 	girl	service general	neutral	service general neutral	no	0	0
BFC#7:6	I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she  "had a BBQ to go to " that night - WTF ? ?	NULL	service general	negative	service general negative	yes	0	0
BFC#7:6	I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she  "had a BBQ to go to " that night - WTF ? ?	NULL	service general	positive	service general positive	no	0	0
BFC#7:6	I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she  "had a BBQ to go to " that night - WTF ? ?	NULL	service general	neutral	service general neutral	no	0	0
BFC#7:7	I 'd be horrified if my staff were turning away customers so early and so rudely !	staff	service general	negative	service general negative	yes	7	8
BFC#7:7	I 'd be horrified if my staff were turning away customers so early and so rudely !	staff	service general	positive	service general positive	no	0	0
BFC#7:7	I 'd be horrified if my staff were turning away customers so early and so rudely !	staff	service general	neutral	service general neutral	no	0	0
BFC#7:8	There 's another girl who I can 't describe , she is about 5 '6 " with brown hair , who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said , so her uninvited opinions are often out of context and nothing to do with what you 're  *really * talking about . 	girl	service general	negative	service general negative	yes	4	5
BFC#7:8	There 's another girl who I can 't describe , she is about 5 '6 " with brown hair , who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said , so her uninvited opinions are often out of context and nothing to do with what you 're  *really * talking about . 	girl	service general	positive	service general positive	no	0	0
BFC#7:8	There 's another girl who I can 't describe , she is about 5 '6 " with brown hair , who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said , so her uninvited opinions are often out of context and nothing to do with what you 're  *really * talking about . 	girl	service general	neutral	service general neutral	no	0	0
BFC#7:9	I 'm a friendly person , so I wouldn 't mind had she not been so nasty and gotten so personal . 	NULL	service general	negative	service general negative	yes	0	0
BFC#7:9	I 'm a friendly person , so I wouldn 't mind had she not been so nasty and gotten so personal . 	NULL	service general	positive	service general positive	no	0	0
BFC#7:9	I 'm a friendly person , so I wouldn 't mind had she not been so nasty and gotten so personal . 	NULL	service general	neutral	service general neutral	no	0	0
BFC#7:10	Again , I 'd be super upset if that were my employee .	NULL	service general	negative	service general negative	yes	0	0
BFC#7:10	Again , I 'd be super upset if that were my employee .	NULL	service general	positive	service general positive	no	0	0
BFC#7:10	Again , I 'd be super upset if that were my employee .	NULL	service general	neutral	service general neutral	no	0	0
BFC#7:11	Considering you will spend at least  $60 a head , I expect better service . 	service	service general	negative	service general negative	yes	15	16
BFC#7:11	Considering you will spend at least  $60 a head , I expect better service . 	service	service general	positive	service general positive	no	0	0
BFC#7:11	Considering you will spend at least  $60 a head , I expect better service . 	service	service general	neutral	service general neutral	no	0	0
BFC#7:11	Considering you will spend at least  $60 a head , I expect better service . 	NULL	restaurant prices	negative	restaurant prices negative	yes	0	0
BFC#7:11	Considering you will spend at least  $60 a head , I expect better service . 	NULL	restaurant prices	positive	restaurant prices positive	no	0	0
BFC#7:11	Considering you will spend at least  $60 a head , I expect better service . 	NULL	restaurant prices	neutral	restaurant prices neutral	no	0	0
BFC#7:12	So , if you 're walking by and thinking about dining , you might want to see who 's going to be seating you first . . .	NULL	service general	negative	service general negative	yes	0	0
BFC#7:12	So , if you 're walking by and thinking about dining , you might want to see who 's going to be seating you first . . .	NULL	service general	positive	service general positive	no	0	0
BFC#7:12	So , if you 're walking by and thinking about dining , you might want to see who 's going to be seating you first . . .	NULL	service general	neutral	service general neutral	no	0	0
ADLT#6:0	Maitre-D- "Eat and get out "	Maitre-D	service general	negative	service general negative	yes	0	0
ADLT#6:0	Maitre-D- "Eat and get out "	Maitre-D	service general	positive	service general positive	no	0	0
ADLT#6:0	Maitre-D- "Eat and get out "	Maitre-D	service general	neutral	service general neutral	no	0	0
ADLT#6:2	The food and service were fine , however the maitre-D was incredibly unwelcoming and arrogant .	food	food quality	negative	food quality negative	no	0	0
ADLT#6:2	The food and service were fine , however the maitre-D was incredibly unwelcoming and arrogant .	food	food quality	positive	food quality positive	yes	2	3
ADLT#6:2	The food and service were fine , however the maitre-D was incredibly unwelcoming and arrogant .	food	food quality	neutral	food quality neutral	no	0	0
ADLT#6:2	The food and service were fine , however the maitre-D was incredibly unwelcoming and arrogant .	service	service general	negative	service general negative	no	0	0
ADLT#6:2	The food and service were fine , however the maitre-D was incredibly unwelcoming and arrogant .	service	service general	positive	service general positive	yes	4	5
ADLT#6:2	The food and service were fine , however the maitre-D was incredibly unwelcoming and arrogant .	service	service general	neutral	service general neutral	no	0	0
ADLT#6:2	The food and service were fine , however the maitre-D was incredibly unwelcoming and arrogant .	maitre-D	service general	negative	service general negative	yes	10	11
ADLT#6:2	The food and service were fine , however the maitre-D was incredibly unwelcoming and arrogant .	maitre-D	service general	positive	service general positive	no	0	0
ADLT#6:2	The food and service were fine , however the maitre-D was incredibly unwelcoming and arrogant .	maitre-D	service general	neutral	service general neutral	no	0	0
ADLT#6:3	While finishing our meals which included a high-end bottle of wine , our son 's fiance joined us for a glass of wine and dessert .	bottle of wine	drinks quality	negative	drinks quality negative	no	0	0
ADLT#6:3	While finishing our meals which included a high-end bottle of wine , our son 's fiance joined us for a glass of wine and dessert .	bottle of wine	drinks quality	positive	drinks quality positive	yes	9	12
ADLT#6:3	While finishing our meals which included a high-end bottle of wine , our son 's fiance joined us for a glass of wine and dessert .	bottle of wine	drinks quality	neutral	drinks quality neutral	no	0	0
ADLT#6:4	This guy refused to seat her and she left , followed shortly by the four of us , but not before I told him that in my 40 years of world travel , including Paris , that I had never seen such a display of bad behavior by a frontman in a restaurant .	frontman	service general	negative	service general negative	yes	50	51
ADLT#6:4	This guy refused to seat her and she left , followed shortly by the four of us , but not before I told him that in my 40 years of world travel , including Paris , that I had never seen such a display of bad behavior by a frontman in a restaurant .	frontman	service general	positive	service general positive	no	0	0
ADLT#6:4	This guy refused to seat her and she left , followed shortly by the four of us , but not before I told him that in my 40 years of world travel , including Paris , that I had never seen such a display of bad behavior by a frontman in a restaurant .	frontman	service general	neutral	service general neutral	no	0	0
ADLT#6:5	His response was smug , arrogant , and condescending , totally consistent with his deportment on display all evening .	NULL	service general	negative	service general negative	yes	0	0
ADLT#6:5	His response was smug , arrogant , and condescending , totally consistent with his deportment on display all evening .	NULL	service general	positive	service general positive	no	0	0
ADLT#6:5	His response was smug , arrogant , and condescending , totally consistent with his deportment on display all evening .	NULL	service general	neutral	service general neutral	no	0	0
ADLT#6:6	A word to the wise : you can 't dine here and disturb the maitre-D 's sense of  " table turnover " , as whacked as it is , or else .	maitre-D	service general	negative	service general negative	yes	15	16
ADLT#6:6	A word to the wise : you can 't dine here and disturb the maitre-D 's sense of  " table turnover " , as whacked as it is , or else .	maitre-D	service general	positive	service general positive	no	0	0
ADLT#6:6	A word to the wise : you can 't dine here and disturb the maitre-D 's sense of  " table turnover " , as whacked as it is , or else .	maitre-D	service general	neutral	service general neutral	no	0	0
ADLT#6:7	If you go here , do it on his off-night .	NULL	service general	negative	service general negative	yes	0	0
ADLT#6:7	If you go here , do it on his off-night .	NULL	service general	positive	service general positive	no	0	0
ADLT#6:7	If you go here , do it on his off-night .	NULL	service general	neutral	service general neutral	no	0	0
NP#9:0	Best meal in a long time !	meal	food quality	negative	food quality negative	no	0	0
NP#9:0	Best meal in a long time !	meal	food quality	positive	food quality positive	yes	2	3
NP#9:0	Best meal in a long time !	meal	food quality	neutral	food quality neutral	no	0	0
NP#9:1	Mussles and calamari were superb Saturday evening .	Mussles	food quality	negative	food quality negative	no	0	0
NP#9:1	Mussles and calamari were superb Saturday evening .	Mussles	food quality	positive	food quality positive	yes	1	2
NP#9:1	Mussles and calamari were superb Saturday evening .	Mussles	food quality	neutral	food quality neutral	no	0	0
NP#9:1	Mussles and calamari were superb Saturday evening .	calamari	food quality	negative	food quality negative	no	0	0
NP#9:1	Mussles and calamari were superb Saturday evening .	calamari	food quality	positive	food quality positive	yes	3	4
NP#9:1	Mussles and calamari were superb Saturday evening .	calamari	food quality	neutral	food quality neutral	no	0	0
NP#9:2	I had the Lamb special which was perfect .	Lamb special	food quality	negative	food quality negative	no	0	0
NP#9:2	I had the Lamb special which was perfect .	Lamb special	food quality	positive	food quality positive	yes	4	6
NP#9:2	I had the Lamb special which was perfect .	Lamb special	food quality	neutral	food quality neutral	no	0	0
NP#9:3	My father had the flank steak which was very good , and my mother had the swordfish .	flank steak	food quality	negative	food quality negative	no	0	0
NP#9:3	My father had the flank steak which was very good , and my mother had the swordfish .	flank steak	food quality	positive	food quality positive	yes	5	7
NP#9:3	My father had the flank steak which was very good , and my mother had the swordfish .	flank steak	food quality	neutral	food quality neutral	no	0	0
TFS#2:0	The Four Seasons restaurant is a great experience .	The Four Seasons restaurant	restaurant general	negative	restaurant general negative	no	0	0
TFS#2:0	The Four Seasons restaurant is a great experience .	The Four Seasons restaurant	restaurant general	positive	restaurant general positive	yes	1	5
TFS#2:0	The Four Seasons restaurant is a great experience .	The Four Seasons restaurant	restaurant general	neutral	restaurant general neutral	no	0	0
TFS#2:1	The food is great and the environment is even better .	food	food quality	negative	food quality negative	no	0	0
TFS#2:1	The food is great and the environment is even better .	food	food quality	positive	food quality positive	yes	2	3
TFS#2:1	The food is great and the environment is even better .	food	food quality	neutral	food quality neutral	no	0	0
TFS#2:1	The food is great and the environment is even better .	environment	ambience general	negative	ambience general negative	no	0	0
TFS#2:1	The food is great and the environment is even better .	environment	ambience general	positive	ambience general positive	yes	7	8
TFS#2:1	The food is great and the environment is even better .	environment	ambience general	neutral	ambience general neutral	no	0	0
TFS#2:2	Everyone must come here at least once .	NULL	restaurant general	negative	restaurant general negative	no	0	0
TFS#2:2	Everyone must come here at least once .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
TFS#2:2	Everyone must come here at least once .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
TFS#2:3	Highly recommend it !	NULL	restaurant general	negative	restaurant general negative	no	0	0
TFS#2:3	Highly recommend it !	NULL	restaurant general	positive	restaurant general positive	yes	0	0
TFS#2:3	Highly recommend it !	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
BHD#8:0	Taking Hot Dogs to the next level	Hot Dogs	food quality	negative	food quality negative	no	0	0
BHD#8:0	Taking Hot Dogs to the next level	Hot Dogs	food quality	positive	food quality positive	yes	2	4
BHD#8:0	Taking Hot Dogs to the next level	Hot Dogs	food quality	neutral	food quality neutral	no	0	0
BHD#8:1	At first glance this place seems a bit pricey for a hot dog joint , but at Bark you don 't just get your average hot dog .	Bark	restaurant prices	negative	restaurant prices negative	yes	18	19
BHD#8:1	At first glance this place seems a bit pricey for a hot dog joint , but at Bark you don 't just get your average hot dog .	Bark	restaurant prices	positive	restaurant prices positive	no	0	0
BHD#8:1	At first glance this place seems a bit pricey for a hot dog joint , but at Bark you don 't just get your average hot dog .	Bark	restaurant prices	neutral	restaurant prices neutral	no	0	0
BHD#8:1	At first glance this place seems a bit pricey for a hot dog joint , but at Bark you don 't just get your average hot dog .	hot dog	food quality	negative	food quality negative	no	0	0
BHD#8:1	At first glance this place seems a bit pricey for a hot dog joint , but at Bark you don 't just get your average hot dog .	hot dog	food quality	positive	food quality positive	yes	26	28
BHD#8:1	At first glance this place seems a bit pricey for a hot dog joint , but at Bark you don 't just get your average hot dog .	hot dog	food quality	neutral	food quality neutral	no	0	0
BHD#8:2	Here the hot dog is elevated to the level of a real entree with numerous variations available .	hot dog	food quality	negative	food quality negative	no	0	0
BHD#8:2	Here the hot dog is elevated to the level of a real entree with numerous variations available .	hot dog	food quality	positive	food quality positive	yes	3	5
BHD#8:2	Here the hot dog is elevated to the level of a real entree with numerous variations available .	hot dog	food quality	neutral	food quality neutral	no	0	0
BHD#8:2	Here the hot dog is elevated to the level of a real entree with numerous variations available .	hot dog	food style_options	negative	food style_options negative	no	0	0
BHD#8:2	Here the hot dog is elevated to the level of a real entree with numerous variations available .	hot dog	food style_options	positive	food style_options positive	yes	3	5
